SampleID,Cross,Tank ,System,Polyp,UniPolyp,Eggs(Sample),Mesentary,Count,Year,Treatment
5490,LL,SGS4A,SGS4,2,5490_2,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,2,5490_2,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,2,5490_2,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,2,5490_2,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,3,5490_3,Y,1,3,2020,Ambient
5490,LL,SGS4A,SGS4,3,5490_3,Y,2,4,2020,Ambient
5490,LL,SGS4A,SGS4,3,5490_3,Y,3,4,2020,Ambient
5490,LL,SGS4A,SGS4,3,5490_3,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,4,5490_4,Y,1,2,2020,Ambient
5490,LL,SGS4A,SGS4,4,5490_4,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,4,5490_4,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,4,5490_4,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,5,5490_5,Y,1,3,2020,Ambient
5490,LL,SGS4A,SGS4,5,5490_5,Y,2,1,2020,Ambient
5490,LL,SGS4A,SGS4,5,5490_5,Y,3,4,2020,Ambient
5490,LL,SGS4A,SGS4,5,5490_5,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,6,5490_6,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,6,5490_6,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,6,5490_6,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,6,5490_6,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,7,5490_7,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,7,5490_7,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,7,5490_7,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,7,5490_7,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,8,5490_8,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,8,5490_8,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,8,5490_8,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,8,5490_8,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,9,5490_9,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,9,5490_9,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,9,5490_9,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,9,5490_9,N,4,0,2020,Ambient
5490,LL,SGS4A,SGS4,10,5490_10,N,1,0,2020,Ambient
5490,LL,SGS4A,SGS4,10,5490_10,N,2,0,2020,Ambient
5490,LL,SGS4A,SGS4,10,5490_10,N,3,0,2020,Ambient
5490,LL,SGS4A,SGS4,10,5490_10,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,1,2611_1,Y,1,5,2020,Ambient
2611,LT,SGS4A,SGS4,1,2611_1,Y,2,3,2020,Ambient
2611,LT,SGS4A,SGS4,1,2611_1,Y,3,4,2020,Ambient
2611,LT,SGS4A,SGS4,1,2611_1,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,2,2611_2,N,1,0,2020,Ambient
2611,LT,SGS4A,SGS4,2,2611_2,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,2,2611_2,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,2,2611_2,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,3,2611_3,N,1,0,2020,Ambient
2611,LT,SGS4A,SGS4,3,2611_3,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,3,2611_3,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,3,2611_3,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,4,2611_4,Y,1,4,2020,Ambient
2611,LT,SGS4A,SGS4,4,2611_4,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,4,2611_4,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,4,2611_4,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,5,2611_5,Y,1,3,2020,Ambient
2611,LT,SGS4A,SGS4,5,2611_5,Y,2,3,2020,Ambient
2611,LT,SGS4A,SGS4,5,2611_5,Y,3,3,2020,Ambient
2611,LT,SGS4A,SGS4,5,2611_5,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,6,2611_6,N,1,0,2020,Ambient
2611,LT,SGS4A,SGS4,6,2611_6,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,6,2611_6,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,6,2611_6,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,7,2611_7,Y,1,3,2020,Ambient
2611,LT,SGS4A,SGS4,7,2611_7,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,7,2611_7,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,7,2611_7,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,8,2611_8,Y,1,5,2020,Ambient
2611,LT,SGS4A,SGS4,8,2611_8,Y,2,5,2020,Ambient
2611,LT,SGS4A,SGS4,8,2611_8,Y,3,4,2020,Ambient
2611,LT,SGS4A,SGS4,8,2611_8,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,9,2611_9,N,1,0,2020,Ambient
2611,LT,SGS4A,SGS4,9,2611_9,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,9,2611_9,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,9,2611_9,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,10,2611_10,Y,1,5,2020,Ambient
2611,LT,SGS4A,SGS4,10,2611_10,Y,2,6,2020,Ambient
2611,LT,SGS4A,SGS4,10,2611_10,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,10,2611_10,N,4,0,2020,Ambient
2611,LT,SGS4A,SGS4,11,2611_11,Y,1,8,2020,Ambient
2611,LT,SGS4A,SGS4,11,2611_11,N,2,0,2020,Ambient
2611,LT,SGS4A,SGS4,11,2611_11,N,3,0,2020,Ambient
2611,LT,SGS4A,SGS4,11,2611_11,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,Y,1,2,2020,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,Y,1,4,2020,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,Y,1,8,2020,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,N,1,0,2020,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,1,6,2020,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,2,4,2020,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,Y,1,7,2020,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,1,4,2020,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,2,4,2020,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,1,0,2020,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,1,0,2020,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,N,1,0,2020,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,N,2,0,2020,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,N,3,0,2020,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,N,4,0,2020,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,Y,1,2,2021,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,Y,2,2,2021,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,1,2609_1,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,Y,1,3,2021,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,Y,2,3,2021,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,2,2609_2,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,Y,1,4,2021,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,N,2,0,2021,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,3,2609_3,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,Y,1,2,2021,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,Y,2,1,2021,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,Y,3,1,2021,Ambient
2609,LL,IHP1C,IHP1,4,2609_4,Y,4,3,2021,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,1,2,2021,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,2,3,2021,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,5,2609_5,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,Y,1,3,2021,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,Y,2,2,2021,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,6,2609_6,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,1,3,2021,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,2,2,2021,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,3,3,2021,Ambient
2609,LL,IHP1C,IHP1,7,2609_7,Y,4,3,2021,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,Y,1,4,2021,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,2,0,2021,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,N,3,0,2021,Ambient
2609,LL,IHP1C,IHP1,8,2609_8,Y,4,5,2021,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,Y,1,2,2021,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,2,0,2021,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,N,3,0,2021,Ambient
2609,LL,IHP1C,IHP1,9,2609_9,Y,4,2,2021,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,Y,1,1,2021,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,Y,2,3,2021,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,Y,3,2,2021,Ambient
2609,LL,IHP1C,IHP1,10,2609_10,Y,4,1,2021,Ambient
5455,LT,SGS4C,SGS4,1,5455_1,Y,1,4,2021,Elevated
5455,LT,SGS4C,SGS4,1,5455_1,Y,2,6,2021,Elevated
5455,LT,SGS4C,SGS4,1,5455_1,Y,3,4,2021,Elevated
5455,LT,SGS4C,SGS4,1,5455_1,Y,4,5,2021,Elevated
5455,LT,SGS4C,SGS4,2,5455_2,Y,1,2,2021,Elevated
5455,LT,SGS4C,SGS4,2,5455_2,Y,2,3,2021,Elevated
5455,LT,SGS4C,SGS4,2,5455_2,Y,3,3,2021,Elevated
5455,LT,SGS4C,SGS4,2,5455_2,Y,4,2,2021,Elevated
5455,LT,SGS4C,SGS4,3,5455_3,Y,1,4,2021,Elevated
5455,LT,SGS4C,SGS4,3,5455_3,Y,2,2,2021,Elevated
5455,LT,SGS4C,SGS4,3,5455_3,Y,3,4,2021,Elevated
5455,LT,SGS4C,SGS4,3,5455_3,Y,4,5,2021,Elevated
5455,LT,SGS4C,SGS4,4,5455_4,Y,1,1,2021,Elevated
5455,LT,SGS4C,SGS4,4,5455_4,N,2,0,2021,Elevated
5455,LT,SGS4C,SGS4,4,5455_4,N,3,0,2021,Elevated
5455,LT,SGS4C,SGS4,4,5455_4,N,4,0,2021,Elevated
5455,LT,SGS4C,SGS4,5,5455_5,Y,1,5,2021,Elevated
5455,LT,SGS4C,SGS4,5,5455_5,Y,2,4,2021,Elevated
5455,LT,SGS4C,SGS4,5,5455_5,Y,3,3,2021,Elevated
5455,LT,SGS4C,SGS4,5,5455_5,Y,4,5,2021,Elevated
5455,LT,SGS4C,SGS4,6,5455_6,Y,1,2,2021,Elevated
5455,LT,SGS4C,SGS4,6,5455_6,Y,2,4,2021,Elevated
5455,LT,SGS4C,SGS4,6,5455_6,Y,3,2,2021,Elevated
5455,LT,SGS4C,SGS4,6,5455_6,Y,4,2,2021,Elevated
5455,LT,SGS4C,SGS4,7,5455_7,N,1,0,2021,Elevated
5455,LT,SGS4C,SGS4,7,5455_7,Y,2,2,2021,Elevated
5455,LT,SGS4C,SGS4,7,5455_7,N,3,0,2021,Elevated
5455,LT,SGS4C,SGS4,7,5455_7,Y,4,2,2021,Elevated
5455,LT,SGS4C,SGS4,8,5455_8,Y,1,4,2021,Elevated
5455,LT,SGS4C,SGS4,8,5455_8,N,2,0,2021,Elevated
5455,LT,SGS4C,SGS4,8,5455_8,N,3,0,2021,Elevated
5455,LT,SGS4C,SGS4,8,5455_8,Y,4,1,2021,Elevated
5455,LT,SGS4C,SGS4,9,5455_9,Y,1,4,2021,Elevated
5455,LT,SGS4C,SGS4,9,5455_9,Y,2,4,2021,Elevated
5455,LT,SGS4C,SGS4,9,5455_9,Y,3,1,2021,Elevated
5455,LT,SGS4C,SGS4,9,5455_9,Y,4,4,2021,Elevated
5455,LT,SGS4C,SGS4,10,5455_10,Y,1,2,2021,Elevated
5455,LT,SGS4C,SGS4,10,5455_10,N,2,0,2021,Elevated
5455,LT,SGS4C,SGS4,10,5455_10,Y,3,2,2021,Elevated
5455,LT,SGS4C,SGS4,10,5455_10,Y,4,2,2021,Elevated
2580,LT,IHP1C,IHP1,1,2580_1,Y,1,4,2021,Ambient
2580,LT,IHP1C,IHP1,1,2580_1,Y,2,2,2021,Ambient
2580,LT,IHP1C,IHP1,1,2580_1,Y,3,2,2021,Ambient
2580,LT,IHP1C,IHP1,1,2580_1,Y,4,2,2021,Ambient
2580,LT,IHP1C,IHP1,2,2580_2,Y,1,3,2021,Ambient
2580,LT,IHP1C,IHP1,2,2580_2,Y,2,2,2021,Ambient
2580,LT,IHP1C,IHP1,2,2580_2,Y,3,4,2021,Ambient
2580,LT,IHP1C,IHP1,2,2580_2,Y,4,1,2021,Ambient
2580,LT,IHP1C,IHP1,3,2580_3,Y,1,1,2021,Ambient
2580,LT,IHP1C,IHP1,3,2580_3,Y,2,1,2021,Ambient
2580,LT,IHP1C,IHP1,3,2580_3,Y,3,2,2021,Ambient
2580,LT,IHP1C,IHP1,3,2580_3,Y,4,2,2021,Ambient
2580,LT,IHP1C,IHP1,4,2580_4,Y,1,1,2021,Ambient
2580,LT,IHP1C,IHP1,4,2580_4,Y,2,3,2021,Ambient
2580,LT,IHP1C,IHP1,4,2580_4,Y,3,1,2021,Ambient
2580,LT,IHP1C,IHP1,4,2580_4,Y,4,3,2021,Ambient
2580,LT,IHP1C,IHP1,5,2580_5,Y,1,1,2021,Ambient
2580,LT,IHP1C,IHP1,5,2580_5,Y,2,1,2021,Ambient
2580,LT,IHP1C,IHP1,5,2580_5,Y,3,2,2021,Ambient
2580,LT,IHP1C,IHP1,5,2580_5,Y,4,2,2021,Ambient
2580,LT,IHP1C,IHP1,6,2580_6,Y,1,4,2021,Ambient
2580,LT,IHP1C,IHP1,6,2580_6,Y,2,3,2021,Ambient
2580,LT,IHP1C,IHP1,6,2580_6,Y,3,1,2021,Ambient
2580,LT,IHP1C,IHP1,6,2580_6,N,4,0,2021,Ambient
2580,LT,IHP1C,IHP1,7,2580_7,N,1,0,2021,Ambient
2580,LT,IHP1C,IHP1,7,2580_7,N,2,0,2021,Ambient
2580,LT,IHP1C,IHP1,7,2580_7,N,3,0,2021,Ambient
2580,LT,IHP1C,IHP1,7,2580_7,N,4,0,2021,Ambient
2580,LT,IHP1C,IHP1,8,2580_8,Y,1,2,2021,Ambient
2580,LT,IHP1C,IHP1,8,2580_8,Y,2,5,2021,Ambient
2580,LT,IHP1C,IHP1,8,2580_8,Y,3,2,2021,Ambient
2580,LT,IHP1C,IHP1,8,2580_8,Y,4,3,2021,Ambient
2580,LT,IHP1C,IHP1,9,2580_9,Y,1,2,2021,Ambient
2580,LT,IHP1C,IHP1,9,2580_9,Y,2,3,2021,Ambient
2580,LT,IHP1C,IHP1,9,2580_9,N,3,0,2021,Ambient
2580,LT,IHP1C,IHP1,9,2580_9,N,4,0,2021,Ambient
2580,LT,IHP1C,IHP1,10,2580_10,N,1,0,2021,Ambient
2580,LT,IHP1C,IHP1,10,2580_10,N,2,0,2021,Ambient
2580,LT,IHP1C,IHP1,10,2580_10,N,3,0,2021,Ambient
2580,LT,IHP1C,IHP1,10,2580_10,N,4,0,2021,Ambient
2580,LT,IHP1C,IHP1,11,2580_11,N,1,0,2021,Ambient
2580,LT,IHP1C,IHP1,11,2580_11,N,2,0,2021,Ambient
2580,LT,IHP1C,IHP1,11,2580_11,N,3,0,2021,Ambient
2580,LT,IHP1C,IHP1,11,2580_11,N,4,0,2021,Ambient
5462,LL,SGS4C,SGS4,1,5462_1,Y,1,2,2021,Ambient
5462,LL,SGS4C,SGS4,1,5462_1,Y,2,3,2021,Ambient
5462,LL,SGS4C,SGS4,1,5462_1,Y,3,2,2021,Ambient
5462,LL,SGS4C,SGS4,1,5462_1,Y,4,2,2021,Ambient
5462,LL,SGS4C,SGS4,2,5462_2,Y,1,2,2021,Ambient
5462,LL,SGS4C,SGS4,2,5462_2,Y,2,4,2021,Ambient
5462,LL,SGS4C,SGS4,2,5462_2,Y,3,5,2021,Ambient
5462,LL,SGS4C,SGS4,2,5462_2,Y,4,3,2021,Ambient
5462,LL,SGS4C,SGS4,3,5462_3,N,1,0,2021,Ambient
5462,LL,SGS4C,SGS4,3,5462_3,N,2,0,2021,Ambient
5462,LL,SGS4C,SGS4,3,5462_3,N,3,0,2021,Ambient
5462,LL,SGS4C,SGS4,3,5462_3,N,4,0,2021,Ambient
5462,LL,SGS4C,SGS4,4,5462_4,Y,1,4,2021,Ambient
5462,LL,SGS4C,SGS4,4,5462_4,Y,2,4,2021,Ambient
5462,LL,SGS4C,SGS4,4,5462_4,Y,3,2,2021,Ambient
5462,LL,SGS4C,SGS4,4,5462_4,Y,4,4,2021,Ambient
5462,LL,SGS4C,SGS4,5,5462_5,Y,1,3,2021,Ambient
5462,LL,SGS4C,SGS4,5,5462_5,Y,2,4,2021,Ambient
5462,LL,SGS4C,SGS4,5,5462_5,Y,3,2,2021,Ambient
5462,LL,SGS4C,SGS4,5,5462_5,Y,4,3,2021,Ambient
5462,LL,SGS4C,SGS4,6,5462_6,Y,1,5,2021,Ambient
5462,LL,SGS4C,SGS4,6,5462_6,Y,2,5,2021,Ambient
5462,LL,SGS4C,SGS4,6,5462_6,Y,3,1,2021,Ambient
5462,LL,SGS4C,SGS4,6,5462_6,Y,4,5,2021,Ambient
5462,LL,SGS4C,SGS4,7,5462_7,Y,1,2,2021,Ambient
5462,LL,SGS4C,SGS4,7,5462_7,Y,2,3,2021,Ambient
5462,LL,SGS4C,SGS4,7,5462_7,Y,3,2,2021,Ambient
5462,LL,SGS4C,SGS4,7,5462_7,Y,4,4,2021,Ambient
5462,LL,SGS4C,SGS4,8,5462_8,Y,1,5,2021,Ambient
5462,LL,SGS4C,SGS4,8,5462_8,Y,2,6,2021,Ambient
5462,LL,SGS4C,SGS4,8,5462_8,Y,3,5,2021,Ambient
5462,LL,SGS4C,SGS4,8,5462_8,Y,4,4,2021,Ambient
5462,LL,SGS4C,SGS4,9,5462_9,Y,1,5,2021,Ambient
5462,LL,SGS4C,SGS4,9,5462_9,Y,2,4,2021,Ambient
5462,LL,SGS4C,SGS4,9,5462_9,Y,3,5,2021,Ambient
5462,LL,SGS4C,SGS4,9,5462_9,Y,4,5,2021,Ambient
5462,LL,SGS4C,SGS4,10,5462_10,Y,1,3,2021,Ambient
5462,LL,SGS4C,SGS4,10,5462_10,Y,2,3,2021,Ambient
5462,LL,SGS4C,SGS4,10,5462_10,Y,3,3,2021,Ambient
5462,LL,SGS4C,SGS4,10,5462_10,Y,4,4,2021,Ambient
5462,LL,SGS4C,SGS4,11,5462_11,Y,1,3,2021,Ambient
5462,LL,SGS4C,SGS4,11,5462_11,Y,2,4,2021,Ambient
5462,LL,SGS4C,SGS4,11,5462_11,Y,3,3,2021,Ambient
5462,LL,SGS4C,SGS4,11,5462_11,Y,4,3,2021,Ambient
2547,LT,SGS4B,SGS4,1,2547_1,Y,1,5,2021,Ambient
2547,LT,SGS4B,SGS4,1,2547_1,Y,2,8,2021,Ambient
2547,LT,SGS4B,SGS4,1,2547_1,Y,3,7,2021,Ambient
2547,LT,SGS4B,SGS4,1,2547_1,Y,4,9,2021,Ambient
2547,LT,SGS4B,SGS4,2,2547_2,Y,1,5,2021,Ambient
2547,LT,SGS4B,SGS4,2,2547_2,Y,2,4,2021,Ambient
2547,LT,SGS4B,SGS4,2,2547_2,Y,3,4,2021,Ambient
2547,LT,SGS4B,SGS4,2,2547_2,Y,4,2,2021,Ambient
2547,LT,SGS4B,SGS4,3,2547_3,Y,1,5,2021,Ambient
2547,LT,SGS4B,SGS4,3,2547_3,Y,2,7,2021,Ambient
2547,LT,SGS4B,SGS4,3,2547_3,Y,3,4,2021,Ambient
2547,LT,SGS4B,SGS4,3,2547_3,Y,4,4,2021,Ambient
2547,LT,SGS4B,SGS4,4,2547_4,Y,1,4,2021,Ambient
2547,LT,SGS4B,SGS4,4,2547_4,Y,2,3,2021,Ambient
2547,LT,SGS4B,SGS4,4,2547_4,Y,3,4,2021,Ambient
2547,LT,SGS4B,SGS4,4,2547_4,Y,4,4,2021,Ambient
2547,LT,SGS4B,SGS4,5,2547_5,Y,1,5,2021,Ambient
2547,LT,SGS4B,SGS4,5,2547_5,Y,2,1,2021,Ambient
2547,LT,SGS4B,SGS4,5,2547_5,Y,3,3,2021,Ambient
2547,LT,SGS4B,SGS4,5,2547_5,Y,4,4,2021,Ambient
2547,LT,SGS4B,SGS4,6,2547_6,Y,1,3,2021,Ambient
2547,LT,SGS4B,SGS4,6,2547_6,Y,2,3,2021,Ambient
2547,LT,SGS4B,SGS4,6,2547_6,Y,3,3,2021,Ambient
2547,LT,SGS4B,SGS4,6,2547_6,N,4,0,2021,Ambient
2547,LT,SGS4B,SGS4,7,2547_7,Y,1,4,2021,Ambient
2547,LT,SGS4B,SGS4,7,2547_7,Y,2,4,2021,Ambient
2547,LT,SGS4B,SGS4,7,2547_7,Y,3,4,2021,Ambient
2547,LT,SGS4B,SGS4,7,2547_7,Y,4,3,2021,Ambient
2547,LT,SGS4B,SGS4,8,2547_8,Y,1,3,2021,Ambient
2547,LT,SGS4B,SGS4,8,2547_8,Y,2,2,2021,Ambient
2547,LT,SGS4B,SGS4,8,2547_8,Y,3,3,2021,Ambient
2547,LT,SGS4B,SGS4,8,2547_8,Y,4,2,2021,Ambient
2547,LT,SGS4B,SGS4,9,2547_9,Y,1,8,2021,Ambient
2547,LT,SGS4B,SGS4,9,2547_9,Y,2,6,2021,Ambient
2547,LT,SGS4B,SGS4,9,2547_9,Y,3,7,2021,Ambient
2547,LT,SGS4B,SGS4,9,2547_9,Y,4,5,2021,Ambient
2547,LT,SGS4B,SGS4,10,2547_10,N,1,0,2021,Ambient
2547,LT,SGS4B,SGS4,10,2547_10,N,2,0,2021,Ambient
2547,LT,SGS4B,SGS4,10,2547_10,N,3,0,2021,Ambient
2547,LT,SGS4B,SGS4,10,2547_10,N,4,0,2021,Ambient
2547,LT,SGS4B,SGS4,11,2547_11,Y,1,5,2021,Ambient
2547,LT,SGS4B,SGS4,11,2547_11,Y,2,4,2021,Ambient
2547,LT,SGS4B,SGS4,11,2547_11,Y,3,5,2021,Ambient
2547,LT,SGS4B,SGS4,11,2547_11,Y,4,4,2021,Ambient
5483,LL,SGS4B,SGS4,1,5483_1,Y,1,4,2021,Ambient
5483,LL,SGS4B,SGS4,1,5483_1,Y,2,4,2021,Ambient
5483,LL,SGS4B,SGS4,1,5483_1,Y,3,3,2021,Ambient
5483,LL,SGS4B,SGS4,1,5483_1,Y,4,2,2021,Ambient
5483,LL,SGS4B,SGS4,2,5483_2,Y,1,4,2021,Ambient
5483,LL,SGS4B,SGS4,2,5483_2,Y,2,3,2021,Ambient
5483,LL,SGS4B,SGS4,2,5483_2,Y,3,5,2021,Ambient
5483,LL,SGS4B,SGS4,2,5483_2,Y,4,6,2021,Ambient
5483,LL,SGS4B,SGS4,3,5483_3,Y,1,5,2021,Ambient
5483,LL,SGS4B,SGS4,3,5483_3,Y,2,3,2021,Ambient
5483,LL,SGS4B,SGS4,3,5483_3,Y,3,4,2021,Ambient
5483,LL,SGS4B,SGS4,3,5483_3,Y,4,4,2021,Ambient
5483,LL,SGS4B,SGS4,4,5483_4,Y,1,4,2021,Ambient
5483,LL,SGS4B,SGS4,4,5483_4,Y,2,5,2021,Ambient
5483,LL,SGS4B,SGS4,4,5483_4,Y,3,2,2021,Ambient
5483,LL,SGS4B,SGS4,4,5483_4,Y,4,2,2021,Ambient
5483,LL,SGS4B,SGS4,5,5483_5,Y,1,2,2021,Ambient
5483,LL,SGS4B,SGS4,5,5483_5,Y,2,3,2021,Ambient
5483,LL,SGS4B,SGS4,5,5483_5,Y,3,2,2021,Ambient
5483,LL,SGS4B,SGS4,5,5483_5,Y,4,4,2021,Ambient
5483,LL,SGS4B,SGS4,6,5483_6,Y,1,3,2021,Ambient
5483,LL,SGS4B,SGS4,6,5483_6,Y,2,4,2021,Ambient
5483,LL,SGS4B,SGS4,6,5483_6,Y,3,4,2021,Ambient
5483,LL,SGS4B,SGS4,6,5483_6,Y,4,4,2021,Ambient
5483,LL,SGS4B,SGS4,7,5483_7,Y,1,5,2021,Ambient
5483,LL,SGS4B,SGS4,7,5483_7,Y,2,2,2021,Ambient
5483,LL,SGS4B,SGS4,7,5483_7,Y,3,5,2021,Ambient
5483,LL,SGS4B,SGS4,7,5483_7,Y,4,2,2021,Ambient
